POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
1792.49 0.15 13.62 0.12 340 5 6481 87 1787.32 0.16 893.66 0.08 4.63 0.17 0.0109 0.0006 0.0 0.0 21.5 1.4 12.8 0.4 12.8 0.4
1629.31 0.19 13.54 0.12 152 3 2881 59 1624.12 0.2 812.06 0.1 4.63 0.17 0.0109 0.0006 0.0 0.0 21.5 1.4 12.8 0.4 12.8 0.4
1562.5 0.6 13.50 0.12 18.7 1.3 354 25 1557.3 0.6 778.7 0.3 4.63 0.17 0.0109 0.0006 0.0 0.0 21.5 1.4 12.8 0.4 12.8 0.4
1497.70 0.25 13.47 0.12 79.7 2.3 1506 43 1492.5 0.3 746.25 0.13 4.63 0.17 0.0109 0.0006 0.0 0.0 21.5 1.4 12.8 0.4 12.8 0.4
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1414.3 0.6 13.43 0.12 18.1 1.3 341 25 1409.1 0.6 704.6 0.3 4.63 0.17 0.0109 0.0006 0.0 0.0 21.5 1.4 12.8 0.4 12.8 0.4
1392.1 0.7 13.41 0.12 18.1 1.3 341 25 1386.9 0.7 693.4 0.3 4.63 0.17 0.0109 0.0006 0.0 0.0 21.5 1.4 12.8 0.4 12.8 0.4
1364.3 0.8 13.40 0.12 12.8 1.1 240 21 1359.1 0.8 679.6 0.4 4.63 0.17 0.0109 0.0006 0.0 0.0 21.5 1.4 12.8 0.4 12.8 0.4
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1295.36 0.14 13.36 0.12 490 6 9209 100 1290.15 0.15 645.08 0.07 4.63 0.17 0.0109 0.0006 0.0 0.0 21.5 1.4 12.8 0.4 12.8 0.4
1130.1 2.5 14.6 1.0 7.6 2.3 240 18 1121 3 560.3 1.3 0.0 0.0 0.0 0.0 0.0 0.0 135 69 8.20 0.0 8.20 0.0
1104.2 2.5 14.5 1.0 6.0 1.8 188 16 1095 3 547.3 1.4 0.0 0.0 0.0 0.0 0.0 0.0 135 69 8.20 0.0 8.20 0.0
1064.3 2.4 14.5 1.0 6.4 1.9 200 15 1055 3 527.3 1.4 0.0 0.0 0.0 0.0 0.0 0.0 135 69 8.20 0.0 8.20 0.0
1031.0 2.4 14.5 1.0 28 8 887 32 1021 3 510.7 1.3 0.0 0.0 0.0 0.0 0.0 0.0 135 69 8.20 0.0 8.20 0.0
992.4 2.4 14.5 1.0 10 3 325 20 983 3 491.4 1.3 0.0 0.0 0.0 0.0 0.0 0.0 135 69 8.20 0.0 8.20 0.0
921.7 2.5 14.4 1.0 7.9 2.3 249 23 912 3 456.1 1.3 0.0 0.0 0.0 0.0 0.0 0.0 135 69 8.20 0.0 8.20 0.0
902.0 2.4 14.4 1.0 15 5 485 29 892 3 446.2 1.3 0.0 0.0 0.0 0.0 0.0 0.0 135 69 8.20 0.0 8.20 0.0
806.5 2.4 14.4 1.0 54 16 1690 45 796.9 2.5 398.5 1.2 0.0 0.0 0.0 0.0 0.0 0.0 135 69 8.20 0.0 8.20 0.0
846 3 14.4 1.0 3.2 1.1 100 15 836 3 418.1 1.7 0.0 0.0 0.0 0.0 0.0 0.0 135 69 8.20 0.0 8.20 0.0
